"ID","WH","Location","Description","Entry_By","Entry_On","ZONE","LOCLEVEL","STLOCATION","SLOC","LOCATIONTYPE","ZONEBARCODE","AISLES","CUSTID","PRIORITYLOCATION","LOCATIONSTATUS","CCSTATUS","AISLESBARCODE","LOCATIONBARCODE"
584,MAA,F468,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
585,MAA,F469,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
586,MAA,F470,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
587,MAA,F471,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
588,MAA,F472,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
589,MAA,F473,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
590,MAA,F474,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
591,MAA,F475,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
592,MAA,F476,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
593,MAA,F477,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
594,MAA,F478,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
595,MAA,F479,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
596,MAA,F480,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
597,MAA,F481,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
598,MAA,F482,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
599,MAA,F483,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
600,MAA,F484,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
601,MAA,F485,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
602,MAA,F486,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
603,MAA,F487,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
604,MAA,F488,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
605,MAA,F489,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
606,MAA,F490,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
607,MAA,F491,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
608,MAA,F492,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
609,MAA,F493,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
610,MAA,F494,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
611,MAA,F495,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
612,MAA,F496,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
613,MAA,F497,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
614,MAA,F498,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
615,MAA,F499,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
616,MAA,F500,OK Stock Location,Rajini Nagaiah,2020-05-20,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
617,GGNWH2,WH-R1,OK Stock Location,MAKHAN SINGH,2020-05-25,,,,,,,,HLL01,,,,,
622,BOM,B5-207-209,"",VIRAL PAREKH,2020-06-12,,,,,,,,HLL01,,,,,
623,BOM,F-103-106,"",VIRAL PAREKH,2020-11-27,,,,,,,,HLL01,,,,,
624,MAANWH,HBL Warehouse,"",BHANUJAN,2021-01-29,,,,,,,,HLL01,,,,,
625,MAANWH,UTILITY ROOM,"",BHANUJAN,2021-01-29,,,,,,,,HLL01,,,,,
626,MAANWH,WH Open Space,"",BHANUJAN,2021-01-29,,,,,,,,HLL01,,,,,
627,MAANWH,WH Spine,"",BHANUJAN,2021-01-29,,,,,,,,HLL01,,,,,
628,MAANWH,Main Spine,"",BHANUJAN,2021-01-29,,,,,,,,HLL01,,,,,
631,MAADOM,AWL,"",MOHAN,2021-02-15,,,,,,,,HLL01,,,,,
635,DEL2,WH-TD,OK Stock Location,saurabh,2021-04-29,,,,,,,,HLL01,,,,,
656,KOOL,COLD ROOM 1,"",ADMIN,2021-05-28,,,,,,,,HLL01,,,,,
658,KOOL,COLD ROOM 3,"",PRASHANT,2021-06-10,,,,,,,,HLL01,,,,,
660,CNCIKOL,R1-P1,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
661,CNCIKOL,R1-P2,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
662,CNCIKOL,R1-P3,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
663,CNCIKOL,R1-P4,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
664,CNCIKOL,R1-P5,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
665,CNCIKOL,R1-P6,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
666,CNCIKOL,R1-P7,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
667,CNCIKOL,R1-P8,"",SANJAY MALIK,2021-07-14,,,,,,,,HLL01,,,,,
10660,BOMNW,"7/3","",viral,2021-07-15,,,,,,,,HLL01,,,,,
459,AHM,R21,"",Vikas Pandya,2020-05-11,,,,,,,,HLL01,,,,,
473,AWLKOL,AC-R9,"",SANJAY MAICK,2020-05-16,,,,,,,,HLL01,,,,,
629,MAANWH,WH Right Side Room,"",BHANUJAN,2021-01-30,,,,,,,,HLL01,,,,,
630,MAANWH,MRBlock Open Space,"",BHANUJAN,2021-01-31,,,,,,,,HLL01,,,,,
632,MAANWH,MR BLOCK,"",BHANUJAN,2021-02-16,,,,,,,,HLL01,,,,,
654,VPATNAM,"123","",KRISHNA,2021-05-12,,,,,,,,HLL01,,,,,
655,MANG,A,"",DEEPAK BEHRA,2021-05-12,,,,,,,,HLL01,,,,,
657,KOOL,COLD ROOM 2,"",PRASHANT,2021-06-05,,,,,,,,HLL01,,,,,
659,KOOL,COLD ROOM NO 4,"",PRASHANT,2021-06-21,,,,,,,,HLL01,,,,,
10661,BOM,F-1-3,"",VIRAL PAREKH,2021-08-27,,,,,,,,HLL01,,,,,
10662,BOMNW,"5/2","",viral,2021-09-02,,,,,,,,HLL01,,,,,
10663,BOMNW,"7/2","",viral,2021-09-03,,,,,,,,HLL01,,,,,
20661,BOMNW,"3/G","",viral,2021-09-27,,,,,,,,HLL01,,,,,
20662,BOMNW,"4/G","",viral,2021-09-27,,,,,,,,HLL01,,,,,
30661,GGNWH2,HG1-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30662,GGNWH2,HG1-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30663,GGNWH2,HG1-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30664,GGNWH2,HG1-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30665,GGNWH2,HG1-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30666,GGNWH2,HG1-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30667,GGNWH2,HG1-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30668,GGNWH2,HG1-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30669,GGNWH2,HG1-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30670,GGNWH2,HG1-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30671,GGNWH2,HG1-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30672,GGNWH2,HG1-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30673,GGNWH2,HG1-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30674,GGNWH2,HG1-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30675,GGNWH2,HG1-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30676,GGNWH2,HG1-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30677,GGNWH2,HG1-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30678,GGNWH2,HG1-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30679,GGNWH2,HG1-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30680,GGNWH2,HG1-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30681,GGNWH2,HG1-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30682,GGNWH2,HG1-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30683,GGNWH2,HG1-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30684,GGNWH2,HG1-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30685,GGNWH2,HG1-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30686,GGNWH2,HG1-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30687,GGNWH2,HG1-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30688,GGNWH2,HG1-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30689,GGNWH2,HG1-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30690,GGNWH2,HG1-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30691,GGNWH2,HG1-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30692,GGNWH2,HG1-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30693,GGNWH2,HG1-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30694,GGNWH2,HG1-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30695,GGNWH2,HG1-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30696,GGNWH2,HG1-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30697,GGNWH2,HG1-07-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30698,GGNWH2,HG1-07-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30699,GGNWH2,HG1-07-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30700,GGNWH2,HG1-07-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30701,GGNWH2,HG1-07-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30702,GGNWH2,HG1-07-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30703,GGNWH2,HG1-08-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30704,GGNWH2,HG1-08-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30705,GGNWH2,HG1-08-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30706,GGNWH2,HG1-08-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30707,GGNWH2,HG1-08-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30708,GGNWH2,HG1-08-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30709,GGNWH2,HG2-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30710,GGNWH2,HG2-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30711,GGNWH2,HG2-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30712,GGNWH2,HG2-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30713,GGNWH2,HG2-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30714,GGNWH2,HG2-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30715,GGNWH2,HG2-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30716,GGNWH2,HG2-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
467,AHM,R40,"",Vikas Pandya,2020-05-13,,,,,,,,HLL01,,,,,
468,AHM,R41,"",Vikas Pandya,2020-05-13,,,,,,,,HLL01,,,,,
633,MAADOM,MAIN SPAIN,"",MOHAN,2021-02-18,,,,,,,,HLL01,,,,,
636,GGNWH2,FRIDGE-01,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
637,GGNWH2,FRIDGE-02,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
638,GGNWH2,FRIDGE-03,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
639,GGNWH2,FRIDGE-04,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
640,GGNWH2,FRIDGE-05,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
641,GGNWH2,FRIDGE-06,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
642,GGNWH2,FRIDGE-07,OK Stock Location,MAKHAN SINGH,2021-04-30,,,,,,,,HLL01,,,,,
643,GGNWH2,FRIDGE-08,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
644,GGNWH2,FRIDGE-09,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
645,GGNWH2,FRIDGE-10,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
646,GGNWH2,FRIDGE-11,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
647,GGNWH2,FRIDGE-12,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
648,GGNWH2,FRIDGE-13,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
649,GGNWH2,FRIDGE-14,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
650,GGNWH2,SM-01,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
651,GGNWH2,SM-02,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
652,GGNWH2,SM-03,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
653,GGNWH2,SM-04,OK,MAKHAN SINGH,2021-05-03,,,,,,,,HLL01,,,,,
30717,GGNWH2,HG2-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30718,GGNWH2,HG2-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30719,GGNWH2,HG2-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30720,GGNWH2,HG2-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30721,GGNWH2,HG2-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30722,GGNWH2,HG2-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30723,GGNWH2,HG2-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30724,GGNWH2,HG2-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30725,GGNWH2,HG2-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30726,GGNWH2,HG2-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30727,GGNWH2,HG2-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30728,GGNWH2,HG2-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30729,GGNWH2,HG2-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30730,GGNWH2,HG2-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30731,GGNWH2,HG2-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30732,GGNWH2,HG2-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30733,GGNWH2,HG2-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30734,GGNWH2,HG2-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30735,GGNWH2,HG2-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30736,GGNWH2,HG2-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30737,GGNWH2,HG2-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30738,GGNWH2,HG2-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30739,GGNWH2,HG2-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30740,GGNWH2,HG2-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30741,GGNWH2,HG2-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30742,GGNWH2,HG2-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30743,GGNWH2,HG2-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30744,GGNWH2,HG2-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30745,GGNWH2,HG2-07-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30746,GGNWH2,HG2-07-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30747,GGNWH2,HG2-07-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30748,GGNWH2,HG2-07-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30749,GGNWH2,HG2-07-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30750,GGNWH2,HG2-07-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30751,GGNWH2,HG2-08-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30752,GGNWH2,HG2-08-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30753,GGNWH2,HG2-08-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30754,GGNWH2,HG2-08-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30755,GGNWH2,HG2-08-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30756,GGNWH2,HG2-08-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30757,GGNWH2,HG3-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30758,GGNWH2,HG3-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30759,GGNWH2,HG3-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30760,GGNWH2,HG3-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30761,GGNWH2,HG3-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30762,GGNWH2,HG3-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30763,GGNWH2,HG3-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30764,GGNWH2,HG3-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
479,AWLKOL,AC-R11,"",SANJAY MAICK,2020-05-17,,,,,,,,HLL01,,,,,
634,MAADOM,HBL Warehouse,"",MOHAN,2021-03-03,,,,,,,,HLL01,,,,,
30765,GGNWH2,HG3-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30766,GGNWH2,HG3-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30767,GGNWH2,HG3-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30768,GGNWH2,HG3-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30769,GGNWH2,HG3-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30770,GGNWH2,HG3-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30771,GGNWH2,HG3-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30772,GGNWH2,HG3-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30773,GGNWH2,HG3-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30774,GGNWH2,HG3-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30775,GGNWH2,HG3-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30776,GGNWH2,HG3-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30777,GGNWH2,HG3-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30778,GGNWH2,HG3-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30779,GGNWH2,HG3-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30780,GGNWH2,HG3-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30781,GGNWH2,HG3-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30782,GGNWH2,HG3-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30783,GGNWH2,HG3-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30784,GGNWH2,HG3-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30785,GGNWH2,HG3-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30786,GGNWH2,HG3-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30787,GGNWH2,HG3-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30788,GGNWH2,HG3-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30789,GGNWH2,HG3-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30790,GGNWH2,HG3-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30791,GGNWH2,HG3-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
30792,GGNWH2,HG3-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
